txn_date,provinceEn,inflection,inflection_total,density,density_male,density_female,tourist,tourist_thai,tourist_foreign,pm25,pm10,update_date
10/6/2021,Trang,21,1282,640151,313123,327028,3134,3134,0,,,19/1/2022 7:23
10/6/2021,Trat,7,167,228460,112953,115507,19181,19065,116,,,19/1/2022 7:23
10/6/2021,Tak,7,673,674065,340821,333244,16539,16539,0,,,19/1/2022 7:23
10/6/2021,Nakhon Nayok,6,334,259655,128067,131588,4620,4620,0,,,19/1/2022 7:23
10/6/2021,Nakhon Pathom,32,1841,922334,443151,479183,8757,8744,13,19,16,19/1/2022 7:23
10/6/2021,Nakhon Phanom,0,145,717157,357396,359761,5327,5318,9,,,19/1/2022 7:23
10/6/2021,Nakhon Ratchasima,2,998,2633864,1294474,1339390,120449,119801,648,43,26,19/1/2022 7:23
10/6/2021,Nakhon Si Thammarat,1,950,1549931,764739,785192,9919,9919,0,,,19/1/2022 7:23
10/6/2021,Nakhon Sawan,4,561,1037728,506276,531452,18315,18315,0,31,20,19/1/2022 7:23
10/6/2021,Nonthaburi,133,16442,1283748,597411,686337,2979,2961,18,23,14,19/1/2022 7:23
10/6/2021,Narathiwat,0,1173,807983,399778,408205,613,613,0,45,20,19/1/2022 7:23
10/6/2021,Nan,1,124,476110,238240,237870,12538,12477,61,,,19/1/2022 7:23
10/6/2021,Bueng Kan,2,38,422320,211778,210542,3482,3477,5,,,19/1/2022 7:23
10/6/2021,Buri Ram,12,234,1580295,784354,795941,23788,23726,62,,,19/1/2022 7:23
10/6/2021,Pathum Thani,308,6034,1184377,561210,623167,1664,1645,19,28,13,19/1/2022 7:23
10/6/2021,Prachuap Khiri Khan,94,2047,551074,272744,278330,36899,36826,73,,,19/1/2022 7:23
10/6/2021,Prachin Buri,1,424,494401,244052,250349,3921,3921,0,53,27,19/1/2022 7:23
10/6/2021,Pattani,27,545,728135,359504,368631,837,837,0,,,19/1/2022 7:23
10/6/2021,Phra Nakhon Si Ayutthaya,43,1646,820129,394020,426109,61845,61474,371,23,32,19/1/2022 7:23
10/6/2021,Phayao,1,99,465644,226629,239015,8699,8699,0,31,19,19/1/2022 7:23
10/6/2021,Phang-nga,0,71,268563,134041,134522,5909,5544,365,,,19/1/2022 7:23
10/6/2021,Phatthalung,7,460,523027,254844,268183,2836,2836,0,,,19/1/2022 7:23
10/6/2021,Phichit,1,153,531180,259128,272052,6377,6377,0,,,19/1/2022 7:23
10/6/2021,Phitsanulok,2,361,847068,414386,432682,28588,28523,65,,,19/1/2022 7:23
10/6/2021,Phuket,0,900,415684,196375,219309,28777,28224,553,47,29,19/1/2022 7:23
10/6/2021,Maha Sarakham,1,390,950820,466360,484460,3552,3552,0,,,19/1/2022 7:23
10/6/2021,Mukdahan,0,44,351117,175421,175696,6539,6539,0,,,19/1/2022 7:23
10/6/2021,Yala,42,606,540726,269152,271574,923,923,0,48,21,19/1/2022 7:23
10/6/2021,Yasothon,0,143,533972,266534,267438,1630,1630,0,,,19/1/2022 7:23
10/6/2021,Ranong,14,953,194715,98283,96432,2092,2092,0,,,19/1/2022 7:23
10/6/2021,Rayong,5,1654,747267,367184,380083,23374,23094,280,38,33,19/1/2022 7:23
10/6/2021,Ratchaburi,43,988,869140,422590,446550,13639,13639,0,,,19/1/2022 7:23
10/6/2021,Roi Et,0,272,1297189,642792,654397,3901,3901,0,,,19/1/2022 7:23
10/6/2021,Lop Buri,5,368,739289,367896,371393,8701,8660,41,,,19/1/2022 7:23
10/6/2021,Lampang,0,270,726902,354357,372545,6899,6564,335,28,18,19/1/2022 7:23
10/6/2021,Lamphun,0,306,401818,193230,208588,7266,7171,95,,,19/1/2022 7:23
10/6/2021,Si Sa Ket,1,433,1457790,725911,731879,4874,4874,0,,,19/1/2022 7:23
10/6/2021,Sakon Nakhon,0,133,1146926,570016,576910,5542,5542,0,,,19/1/2022 7:23
10/6/2021,Songkhla,33,2312,1429245,696525,732720,2071,2048,23,72,37,19/1/2022 7:23
10/6/2021,Satun,0,48,324391,161409,162982,3087,3058,29,33,20,19/1/2022 7:23
10/6/2021,Samut Prakarn,220,10601,1355249,645868,709381,2956,2895,61,,,19/1/2022 7:23
10/6/2021,Samut Songkhram,12,366,191737,91607,100130,17315,17259,56,17,11,19/1/2022 7:23
10/6/2021,Samut Sakhon,89,20869,587191,283020,304171,1347,1347,0,48,30,19/1/2022 7:23
10/6/2021,Saraburi,18,1023,643677,316181,327496,14753,14707,46,39,49,19/1/2022 7:23
10/6/2021,Sa kaeo,40,1125,561052,279978,281074,2761,2761,0,24,12,19/1/2022 7:23
10/6/2021,Sing Buri,2,141,205344,97567,107777,3421,3421,0,,,19/1/2022 7:23
10/6/2021,Suphan Buri,3,488,837218,404081,433137,20061,20061,0,,,19/1/2022 7:23
10/6/2021,Surat Thani,7,1817,1069905,526507,543398,4456,4439,17,64,31,19/1/2022 7:23
10/6/2021,Surin,0,191,1377402,685400,692002,10395,10377,18,,,19/1/2022 7:23
10/6/2021,Sukhothai,0,124,586606,284242,302364,7337,7029,308,,,19/1/2022 7:23
10/6/2021,Nong Khai,1,91,517219,256618,260601,12678,12669,9,26,13,19/1/2022 7:23
10/6/2021,Nong Bua Lam Phu,1,75,509323,254117,255206,3248,3248,0,,,19/1/2022 7:23
10/6/2021,Amnat Charoen,0,55,376371,187343,189028,2235,2235,0,,,19/1/2022 7:23
10/6/2021,Udon Thani,2,513,1567321,776506,790815,16592,16582,10,,,19/1/2022 7:23
10/6/2021,Uttaradit,1,98,447366,218091,229275,7129,7129,0,,,19/1/2022 7:23
10/6/2021,Uthai Thani,0,44,325515,159149,166366,2979,2979,0,,,19/1/2022 7:23
10/6/2021,Ubon Ratchathani,0,375,1867065,932291,934774,19665,19665,0,30,13,19/1/2022 7:23
10/6/2021,Ang Thong,2,332,275836,132062,143774,2258,2258,0,,,19/1/2022 7:23
10/6/2021,Chiang Rai,2,730,1297104,630696,666408,26342,26054,288,20,11,19/1/2022 7:23
10/6/2021,Chiang Mai,1,8419,1786156,863211,922945,80431,79438,993,43,22,19/1/2022 7:23
10/6/2021,Phetchaburi,20,7720,482299,232776,249523,41434,41240,194,,,19/1/2022 7:23
10/6/2021,Phetchabun,1,179,979800,483288,496512,23760,23760,0,,,19/1/2022 7:23
10/6/2021,Loei,1,108,638445,319953,318492,5204,5185,19,28,18,19/1/2022 7:23
10/6/2021,Phrae,1,89,435883,210160,225723,6005,6005,0,33,16,19/1/2022 7:23
10/6/2021,Mae Hong Son,0,54,285642,144738,140904,8603,8391,212,24,7,19/1/2022 7:23
10/6/2021,,0,153,,,,,,,,,19/1/2022 7:23
11/6/2021,Krabi,0,339,478523,237695,240828,2661,2547,114,,,19/1/2022 7:23
11/6/2021,Bangkok,967,72799,5557605,2607913,2949692,256622,230749,25873,51,36,19/1/2022 7:23
11/6/2021,Kanchanaburi,7,372,892655,447517,445138,61297,61077,220,58,14,19/1/2022 7:23
11/6/2021,Kalasin,3,135,976880,483049,493831,2792,2792,0,,,19/1/2022 7:23
11/6/2021,Kamphaeng Phet,1,161,713388,352344,361044,7265,7265,0,,,19/1/2022 7:23
11/6/2021,Khon Kaen,3,555,1792631,881416,911215,39567,39567,0,55,29,19/1/2022 7:23
11/6/2021,Chanthaburi,45,1269,535759,262053,273706,20687,20602,85,,,19/1/2022 7:23
11/6/2021,Chachoengsao,68,3228,722120,354040,368080,4415,4415,0,43,35,19/1/2022 7:23
11/6/2021,Chon Buri,62,6869,1576670,769103,807567,41441,40719,722,41,36,19/1/2022 7:23
11/6/2021,Chai Nat,0,99,321397,154547,166850,5221,5221,0,,,19/1/2022 7:23
11/6/2021,Chaiyaphum,2,327,1123720,555261,568459,6515,6506,9,,,19/1/2022 7:23
11/6/2021,Chumphon,3,144,509518,251488,258030,2539,2539,0,,,19/1/2022 7:23
11/6/2021,Trang,22,1304,640151,313123,327028,3134,3134,0,,,19/1/2022 7:23
11/6/2021,Trat,5,172,228460,112953,115507,19181,19065,116,,,19/1/2022 7:23
11/6/2021,Tak,9,682,674065,340821,333244,16539,16539,0,,,19/1/2022 7:23
11/6/2021,Nakhon Nayok,9,343,259655,128067,131588,4620,4620,0,,,19/1/2022 7:23
11/6/2021,Nakhon Pathom,83,1924,922334,443151,479183,8757,8744,13,41,26,19/1/2022 7:23
11/6/2021,Nakhon Phanom,2,147,717157,357396,359761,5327,5318,9,,,19/1/2022 7:23
11/6/2021,Nakhon Ratchasima,13,1011,2633864,1294474,1339390,120449,119801,648,52,28,19/1/2022 7:23
11/6/2021,Nakhon Si Thammarat,13,963,1549931,764739,785192,9919,9919,0,,,19/1/2022 7:23
11/6/2021,Nakhon Sawan,4,565,1037728,506276,531452,18315,18315,0,33,30,19/1/2022 7:23
11/6/2021,Nonthaburi,201,16643,1283748,597411,686337,2979,2961,18,30,19,19/1/2022 7:23
11/6/2021,Narathiwat,8,1181,807983,399778,408205,613,613,0,41,28,19/1/2022 7:23
11/6/2021,Nan,0,124,476110,238240,237870,12538,12477,61,,,19/1/2022 7:23
11/6/2021,Bueng Kan,0,38,422320,211778,210542,3482,3477,5,,,19/1/2022 7:23
11/6/2021,Buri Ram,2,236,1580295,784354,795941,23788,23726,62,,,19/1/2022 7:23
11/6/2021,Pathum Thani,50,6084,1184377,561210,623167,1664,1645,19,32,17,19/1/2022 7:23
11/6/2021,Prachuap Khiri Khan,1,2048,551074,272744,278330,36899,36826,73,,,19/1/2022 7:23
11/6/2021,Prachin Buri,3,427,494401,244052,250349,3921,3921,0,55,38,19/1/2022 7:23
11/6/2021,Pattani,4,549,728135,359504,368631,837,837,0,,,19/1/2022 7:23
11/6/2021,Phra Nakhon Si Ayutthaya,19,1665,820129,394020,426109,61845,61474,371,26,36,19/1/2022 7:23
11/6/2021,Phayao,0,99,465644,226629,239015,8699,8699,0,37,15,19/1/2022 7:23
11/6/2021,Phang-nga,4,75,268563,134041,134522,5909,5544,365,,,19/1/2022 7:23
11/6/2021,Phatthalung,9,469,523027,254844,268183,2836,2836,0,,,19/1/2022 7:23
11/6/2021,Phichit,2,155,531180,259128,272052,6377,6377,0,,,19/1/2022 7:23
11/6/2021,Phitsanulok,1,362,847068,414386,432682,28588,28523,65,,,19/1/2022 7:23
11/6/2021,Phuket,1,901,415684,196375,219309,28777,28224,553,55,26,19/1/2022 7:23
11/6/2021,Maha Sarakham,1,391,950820,466360,484460,3552,3552,0,,,19/1/2022 7:23
11/6/2021,Mukdahan,0,44,351117,175421,175696,6539,6539,0,,,19/1/2022 7:23
11/6/2021,Yala,31,637,540726,269152,271574,923,923,0,44,28,19/1/2022 7:23
11/6/2021,Yasothon,0,143,533972,266534,267438,1630,1630,0,,,19/1/2022 7:23
11/6/2021,Ranong,12,965,194715,98283,96432,2092,2092,0,,,19/1/2022 7:23
11/6/2021,Rayong,16,1670,747267,367184,380083,23374,23094,280,42,36,19/1/2022 7:23
11/6/2021,Ratchaburi,9,997,869140,422590,446550,13639,13639,0,,,19/1/2022 7:23
11/6/2021,Roi Et,0,272,1297189,642792,654397,3901,3901,0,,,19/1/2022 7:23
11/6/2021,Lop Buri,2,370,739289,367896,371393,8701,8660,41,,,19/1/2022 7:23
11/6/2021,Lampang,0,270,726902,354357,372545,6899,6564,335,30,19,19/1/2022 7:23
11/6/2021,Lamphun,0,306,401818,193230,208588,7266,7171,95,,,19/1/2022 7:23
11/6/2021,Si Sa Ket,2,435,1457790,725911,731879,4874,4874,0,,,19/1/2022 7:23
11/6/2021,Sakon Nakhon,2,135,1146926,570016,576910,5542,5542,0,,,19/1/2022 7:23
11/6/2021,Songkhla,210,2522,1429245,696525,732720,2071,2048,23,63,29,19/1/2022 7:23
11/6/2021,Satun,0,48,324391,161409,162982,3087,3058,29,31,16,19/1/2022 7:23
11/6/2021,Samut Prakarn,173,10774,1355249,645868,709381,2956,2895,61,,,19/1/2022 7:23
11/6/2021,Samut Songkhram,7,373,191737,91607,100130,17315,17259,56,24,17,19/1/2022 7:23
11/6/2021,Samut Sakhon,98,20967,587191,283020,304171,1347,1347,0,54,42,19/1/2022 7:23
11/6/2021,Saraburi,15,1038,643677,316181,327496,14753,14707,46,51,53,19/1/2022 7:23
11/6/2021,Sa kaeo,4,1129,561052,279978,281074,2761,2761,0,18,27,19/1/2022 7:23
11/6/2021,Sing Buri,3,144,205344,97567,107777,3421,3421,0,,,19/1/2022 7:23
11/6/2021,Suphan Buri,3,491,837218,404081,433137,20061,20061,0,,,19/1/2022 7:23
11/6/2021,Surat Thani,5,1822,1069905,526507,543398,4456,4439,17,60,34,19/1/2022 7:23
11/6/2021,Surin,2,193,1377402,685400,692002,10395,10377,18,,,19/1/2022 7:23
11/6/2021,Sukhothai,0,124,586606,284242,302364,7337,7029,308,,,19/1/2022 7:23
11/6/2021,Nong Khai,0,91,517219,256618,260601,12678,12669,9,31,11,19/1/2022 7:23
11/6/2021,Nong Bua Lam Phu,3,78,509323,254117,255206,3248,3248,0,,,19/1/2022 7:23
11/6/2021,Amnat Charoen,0,55,376371,187343,189028,2235,2235,0,,,19/1/2022 7:23
11/6/2021,Udon Thani,2,515,1567321,776506,790815,16592,16582,10,,,19/1/2022 7:23
11/6/2021,Uttaradit,0,98,447366,218091,229275,7129,7129,0,,,19/1/2022 7:23
11/6/2021,Uthai Thani,2,46,325515,159149,166366,2979,2979,0,,,19/1/2022 7:23
11/6/2021,Ubon Ratchathani,4,379,1867065,932291,934774,19665,19665,0,27,12,19/1/2022 7:23
11/6/2021,Ang Thong,0,332,275836,132062,143774,2258,2258,0,,,19/1/2022 7:23
11/6/2021,Chiang Rai,1,731,1297104,630696,666408,26342,26054,288,25,14,19/1/2022 7:23
11/6/2021,Chiang Mai,1,8420,1786156,863211,922945,80431,79438,993,49,22,19/1/2022 7:23
11/6/2021,Phetchaburi,56,7776,482299,232776,249523,41434,41240,194,,,19/1/2022 7:23
11/6/2021,Phetchabun,0,179,979800,483288,496512,23760,23760,0,,,19/1/2022 7:23
11/6/2021,Loei,0,108,638445,319953,318492,5204,5185,19,26,19,19/1/2022 7:23
11/6/2021,Phrae,0,89,435883,210160,225723,6005,6005,0,41,18,19/1/2022 7:23
11/6/2021,Mae Hong Son,0,54,285642,144738,140904,8603,8391,212,28,7,19/1/2022 7:23
11/6/2021,,0,153,,,,,,,,,19/1/2022 7:23
12/6/2021,Krabi,1,340,478523,237695,240828,2661,2547,114,,,19/1/2022 7:23
12/6/2021,Bangkok,1669,74468,5557605,2607913,2949692,256622,230749,25873,72,33,19/1/2022 7:23
12/6/2021,Kanchanaburi,2,374,892655,447517,445138,61297,61077,220,37,13,19/1/2022 7:23
12/6/2021,Kalasin,3,138,976880,483049,493831,2792,2792,0,,,19/1/2022 7:23
12/6/2021,Kamphaeng Phet,26,187,713388,352344,361044,7265,7265,0,,,19/1/2022 7:23
12/6/2021,Khon Kaen,3,558,1792631,881416,911215,39567,39567,0,56,26,19/1/2022 7:23
12/6/2021,Chanthaburi,11,1280,535759,262053,273706,20687,20602,85,,,19/1/2022 7:23
12/6/2021,Chachoengsao,52,3280,722120,354040,368080,4415,4415,0,51,37,19/1/2022 7:23
12/6/2021,Chon Buri,76,6945,1576670,769103,807567,41441,40719,722,50,36,19/1/2022 7:23
12/6/2021,Chai Nat,0,99,321397,154547,166850,5221,5221,0,,,19/1/2022 7:23
12/6/2021,Chaiyaphum,1,328,1123720,555261,568459,6515,6506,9,,,19/1/2022 7:23
12/6/2021,Chumphon,5,149,509518,251488,258030,2539,2539,0,,,19/1/2022 7:23
12/6/2021,Trang,21,1325,640151,313123,327028,3134,3134,0,,,19/1/2022 7:23
12/6/2021,Trat,37,209,228460,112953,115507,19181,19065,116,,,19/1/2022 7:23
12/6/2021,Tak,11,693,674065,340821,333244,16539,16539,0,,,19/1/2022 7:23
12/6/2021,Nakhon Nayok,6,349,259655,128067,131588,4620,4620,0,,,19/1/2022 7:23
12/6/2021,Nakhon Pathom,78,2002,922334,443151,479183,8757,8744,13,48,25,19/1/2022 7:23
12/6/2021,Nakhon Phanom,1,148,717157,357396,359761,5327,5318,9,,,19/1/2022 7:23
12/6/2021,Nakhon Ratchasima,5,1016,2633864,1294474,1339390,120449,119801,648,48,26,19/1/2022 7:23
12/6/2021,Nakhon Si Thammarat,14,977,1549931,764739,785192,9919,9919,0,,,19/1/2022 7:23
12/6/2021,Nakhon Sawan,5,570,1037728,506276,531452,18315,18315,0,61,28,19/1/2022 7:23
12/6/2021,Nonthaburi,292,16935,1283748,597411,686337,2979,2961,18,40,23,19/1/2022 7:23
12/6/2021,Narathiwat,24,1205,807983,399778,408205,613,613,0,62,19,19/1/2022 7:23
12/6/2021,Nan,0,124,476110,238240,237870,12538,12477,61,,,19/1/2022 7:23
12/6/2021,Bueng Kan,0,38,422320,211778,210542,3482,3477,5,,,19/1/2022 7:23
12/6/2021,Buri Ram,2,238,1580295,784354,795941,23788,23726,62,,,19/1/2022 7:23
12/6/2021,Pathum Thani,81,6165,1184377,561210,623167,1664,1645,19,44,18,19/1/2022 7:23
12/6/2021,Prachuap Khiri Khan,7,2055,551074,272744,278330,36899,36826,73,,,19/1/2022 7:23
12/6/2021,Prachin Buri,2,429,494401,244052,250349,3921,3921,0,67,27,19/1/2022 7:23
12/6/2021,Pattani,11,560,728135,359504,368631,837,837,0,,,19/1/2022 7:23
12/6/2021,Phra Nakhon Si Ayutthaya,39,1704,820129,394020,426109,61845,61474,371,28,38,19/1/2022 7:23
12/6/2021,Phayao,2,101,465644,226629,239015,8699,8699,0,39,18,19/1/2022 7:23
12/6/2021,Phang-nga,7,82,268563,134041,134522,5909,5544,365,,,19/1/2022 7:23
12/6/2021,Phatthalung,0,469,523027,254844,268183,2836,2836,0,,,19/1/2022 7:23
12/6/2021,Phichit,0,155,531180,259128,272052,6377,6377,0,,,19/1/2022 7:23
12/6/2021,Phitsanulok,0,362,847068,414386,432682,28588,28523,65,,,19/1/2022 7:23
12/6/2021,Phuket,0,901,415684,196375,219309,28777,28224,553,53,24,19/1/2022 7:23
12/6/2021,Maha Sarakham,0,391,950820,466360,484460,3552,3552,0,,,19/1/2022 7:23
12/6/2021,Mukdahan,1,45,351117,175421,175696,6539,6539,0,,,19/1/2022 7:23
12/6/2021,Yala,22,659,540726,269152,271574,923,923,0,58,34,19/1/2022 7:23
12/6/2021,Yasothon,0,143,533972,266534,267438,1630,1630,0,,,19/1/2022 7:23
12/6/2021,Ranong,8,973,194715,98283,96432,2092,2092,0,,,19/1/2022 7:23
12/6/2021,Rayong,10,1680,747267,367184,380083,23374,23094,280,50,40,19/1/2022 7:23
12/6/2021,Ratchaburi,15,1012,869140,422590,446550,13639,13639,0,,,19/1/2022 7:23
12/6/2021,Roi Et,0,272,1297189,642792,654397,3901,3901,0,,,19/1/2022 7:23
12/6/2021,Lop Buri,11,381,739289,367896,371393,8701,8660,41,,,19/1/2022 7:23
12/6/2021,Lampang,0,270,726902,354357,372545,6899,6564,335,59,20,19/1/2022 7:23
12/6/2021,Lamphun,0,306,401818,193230,208588,7266,7171,95,,,19/1/2022 7:23
12/6/2021,Si Sa Ket,3,438,1457790,725911,731879,4874,4874,0,,,19/1/2022 7:23
12/6/2021,Sakon Nakhon,0,135,1146926,570016,576910,5542,5542,0,,,19/1/2022 7:23
